source_file,station_raw,station,date,year,month,day,ampm,channel_idx,lambda_um,transmission
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,32,1.817,0.979
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,33,1.898,0.981
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,34,1.975,0.982
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,35,2.049,0.98
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,36,2.12,0.973
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,37,2.255,0.965
0008.txt,"Bassour, Algeria",Bassour,1911-11-07,1911,11,7,,38,2.392,0.88
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,1,0.3063,0.879
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,2,0.3137,0.824
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,3,0.3218,0.589
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,4,0.3306,0.556
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,5,0.3404,0.543
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,6,0.3513,0.562
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,7,0.3635,0.582
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,8,0.3783,0.647
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,9,0.3965,0.736
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,10,0.4163,0.678
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,11,0.4387,0.716
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,12,0.4644,0.791
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,13,0.4946,0.813
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,14,0.5325,0.813
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,15,0.5827,0.834
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,16,0.6148,0.849
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,17,0.6495,0.879
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,19,0.734,0.914
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,20,0.784,0.927
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,21,0.845,0.929
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,22,0.9155,0.94
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,18,0.9885,0.904
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,23,0.995,0.948
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,24,1.084,0.946
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,25,1.178,0.953
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,26,1.274,0.968
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,27,1.368,0.982
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,28,1.464,0.975
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,29,1.556,0.975
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,30,1.645,0.97
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,31,1.733,0.973
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,32,1.817,0.975
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,33,1.898,0.982
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,34,1.975,0.982
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,35,2.049,0.964
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,36,2.12,0.946
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,37,2.255,0.923
0008.txt,"Bassour, Algeria",Bassour,1912-06-02,1912,6,2,,38,2.392,0.748
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,1,0.3063,0.708
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,2,0.3137,0.575
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,3,0.3218,0.434
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,4,0.3306,0.491
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,5,0.3404,0.537
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,6,0.3513,0.589
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,7,0.3635,0.646
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,8,0.3783,0.624
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,9,0.3965,0.692
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,10,0.4163,0.741
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,11,0.4387,0.766
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,12,0.4644,0.809
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,13,0.4946,0.855
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,14,0.5325,0.859
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,15,0.5827,0.867
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,16,0.6148,0.897
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,17,0.6495,0.897
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,19,0.734,0.933
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,20,0.784,0.948
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,21,0.845,0.959
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,22,0.9155,0.955
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,18,0.9885,0.925
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,23,0.995,0.957
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,24,1.084,0.959
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,25,1.178,0.955
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,26,1.274,0.959
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,27,1.368,0.951
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,28,1.464,0.959
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,29,1.556,0.968
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,30,1.645,0.962
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,31,1.733,0.957
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,32,1.817,0.951
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,33,1.898,0.948
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,34,1.975,0.923
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,35,2.049,0.897
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,36,2.12,0.887
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,37,2.255,0.933
0008.txt,"Bassour, Algeria",Bassour,1912-06-09,1912,6,9,,38,2.392,0.974
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,3,0.3218,0.486
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,4,0.3306,0.482
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,5,0.3404,0.527
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,6,0.3513,0.562
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,7,0.3635,0.575
0008.txt,"Bassour, Algeria",Bassour,1912-06-15,1912,6,15,,8,0.3783,0.641
