source_file,station_raw,station,date,year,month,day,ampm,channel_idx,lambda_um,transmission
0010.txt,Calama,Calama,1918-08-28,1918,8,28,-999,2,0.403,0.731
0010.txt,Calama,Calama,1918-08-28,1918,8,28,-999,3,0.46,0.816
0010.txt,Calama,Calama,1918-08-28,1918,8,28,-999,4,0.511,0.862
0010.txt,Calama,Calama,1918-08-28,1918,8,28,-999,5,0.637,0.902
0010.txt,Calama,Calama,1918-08-28,1918,8,28,-999,6,0.702,0.928
0010.txt,Calama,Calama,1918-08-28,1918,8,28,-999,7,0.83,0.954
0010.txt,Calama,Calama,1918-08-28,1918,8,28,-999,8,1.008,0.964
0010.txt,Calama,Calama,1918-08-28,1918,8,28,-999,9,1.244,0.969
0010.txt,Calama,Calama,1918-08-28,1918,8,28,-999,10,1.61,0.974
0010.txt,Calama,Calama,1918-08-29,1918,8,29,-999,1,0.355,0.604
0010.txt,Calama,Calama,1918-08-29,1918,8,29,-999,2,0.403,0.713
0010.txt,Calama,Calama,1918-08-29,1918,8,29,-999,3,0.46,0.788
0010.txt,Calama,Calama,1918-08-29,1918,8,29,-999,4,0.511,0.832
0010.txt,Calama,Calama,1918-08-29,1918,8,29,-999,5,0.637,0.874
0010.txt,Calama,Calama,1918-08-29,1918,8,29,-999,6,0.702,0.913
0010.txt,Calama,Calama,1918-08-29,1918,8,29,-999,7,0.83,0.933
0010.txt,Calama,Calama,1918-08-29,1918,8,29,-999,8,1.008,0.948
0010.txt,Calama,Calama,1918-08-29,1918,8,29,-999,9,1.244,0.951
0010.txt,Calama,Calama,1918-08-29,1918,8,29,-999,10,1.61,0.958
0010.txt,Calama,Calama,1918-08-30,1918,8,30,-999,1,0.355,0.583
0010.txt,Calama,Calama,1918-08-30,1918,8,30,-999,2,0.403,0.682
0010.txt,Calama,Calama,1918-08-30,1918,8,30,-999,3,0.46,0.778
0010.txt,Calama,Calama,1918-08-30,1918,8,30,-999,4,0.511,0.829
0010.txt,Calama,Calama,1918-08-30,1918,8,30,-999,5,0.637,0.872
0010.txt,Calama,Calama,1918-08-30,1918,8,30,-999,6,0.702,0.91
0010.txt,Calama,Calama,1918-08-30,1918,8,30,-999,7,0.83,0.963
0010.txt,Calama,Calama,1918-08-30,1918,8,30,-999,8,1.008,0.951
0010.txt,Calama,Calama,1918-08-30,1918,8,30,-999,9,1.244,0.956
0010.txt,Calama,Calama,1918-08-30,1918,8,30,-999,10,1.61,0.961
0010.txt,Calama,Calama,1918-08-31,1918,8,31,-999,1,0.355,0.572
0010.txt,Calama,Calama,1918-08-31,1918,8,31,-999,2,0.403,0.67
0010.txt,Calama,Calama,1918-08-31,1918,8,31,-999,3,0.46,0.777
0010.txt,Calama,Calama,1918-08-31,1918,8,31,-999,4,0.511,0.817
0010.txt,Calama,Calama,1918-08-31,1918,8,31,-999,5,0.637,0.871
0010.txt,Calama,Calama,1918-08-31,1918,8,31,-999,6,0.702,0.906
0010.txt,Calama,Calama,1918-08-31,1918,8,31,-999,7,0.83,0.937
0010.txt,Calama,Calama,1918-08-31,1918,8,31,-999,8,1.008,0.942
0010.txt,Calama,Calama,1918-08-31,1918,8,31,-999,9,1.244,0.953
0010.txt,Calama,Calama,1918-08-31,1918,8,31,-999,10,1.61,0.955
0010.txt,Calama,Calama,1918-09-01,1918,9,1,-999,1,0.355,0.609
0010.txt,Calama,Calama,1918-09-01,1918,9,1,-999,2,0.403,0.715
0010.txt,Calama,Calama,1918-09-01,1918,9,1,-999,3,0.46,0.809
0010.txt,Calama,Calama,1918-09-01,1918,9,1,-999,4,0.511,0.855
0010.txt,Calama,Calama,1918-09-01,1918,9,1,-999,5,0.637,0.891
0010.txt,Calama,Calama,1918-09-01,1918,9,1,-999,6,0.702,0.926
0010.txt,Calama,Calama,1918-09-01,1918,9,1,-999,7,0.83,0.949
0010.txt,Calama,Calama,1918-09-01,1918,9,1,-999,8,1.008,0.962
0010.txt,Calama,Calama,1918-09-01,1918,9,1,-999,9,1.244,0.961
0010.txt,Calama,Calama,1918-09-01,1918,9,1,-999,10,1.61,0.963
0010.txt,Calama,Calama,1918-09-06,1918,9,6,-999,1,0.355,0.588
0010.txt,Calama,Calama,1918-09-06,1918,9,6,-999,2,0.403,0.7
0010.txt,Calama,Calama,1918-09-06,1918,9,6,-999,3,0.46,0.794
0010.txt,Calama,Calama,1918-09-06,1918,9,6,-999,4,0.511,0.845
0010.txt,Calama,Calama,1918-09-06,1918,9,6,-999,5,0.637,0.891
0010.txt,Calama,Calama,1918-09-06,1918,9,6,-999,6,0.702,0.928
0010.txt,Calama,Calama,1918-09-06,1918,9,6,-999,7,0.83,0.954
